from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,num_mem_tokens,model_path,num_steps,exact_match,k2,freeze_model_weights
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/lr1e-05_linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_3x512_vary_from_cpt/run_1,,0.44144144654273987,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/lr1e-05_linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_4x512_vary_from_cpt/run_1,,0.6006006002426147,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_4,10000.0,0.8479999899864197,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,6,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_from_cpt_4-6/run_4,10000.0,0.8119999766349792,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_4,8500.0,0.800000011920929,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,4,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_4,9500.0,0.7870000004768372,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,2,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_from_cpt_16-32/run_4,10000.0,0.7929999828338623,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.9449449181556702,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,256,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,256,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,256,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,256,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.8518518805503845,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.9459459185600281,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.9439439177513123,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.9419419169425964,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.868868887424469,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.8568568825721741,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.8568568825721741,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.7687687873840332,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.8128128051757812,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.8238238096237183,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.826826810836792,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.5815815925598145,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.6666666865348816,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.8138138055801392,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.8018018007278442,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.3713713586330414,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.47847849130630493,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.7687687873840332,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.6866866946220398,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.28828829526901245,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.6826826930046082,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.3963963985443115,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.522522509098053,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,128,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.2332332283258438,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,128,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.3753753900527954,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,128,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.28028029203414917,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,128,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.5285285115242004,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,256,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_from_4x512/run_4,,0.21921922266483307,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,256,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_from_8x512/run_4,,0.22622622549533844,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,256,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_from_32x512/run_4,,0.4154154062271118,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,256,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_from_16x512/run_4,,0.29829829931259155,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.946946918964386,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.8878878951072693,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.8358358144760132,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.8028028011322021,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.7167167067527771,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.5065065026283264,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,128,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.35835835337638855,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,256,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_from_16x512_bs1/run_4,,0.2712712585926056,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.9529529809951782,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.8768768906593323,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.8228228092193604,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.8188188076019287,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.7917917966842651,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.7047047019004822,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,128,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.511511504650116,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,256,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_from_32x512_bs1/run_4,,0.39939939975738525,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_32x512_no_noise/run_4,,0.9979979991912842,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_32x512_no_noise/run_4,,0.9979979991912842,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2048,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2048x512_mem16_bs64_bptt--1_eval_from_32x512_long/run_4,,0.2732732594013214,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1024,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1024x512_mem16_bs64_bptt--1_eval_from_32x512_long/run_4,,0.2942942976951599,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16.0,/home/jovyan/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_from_32x512_long/run_4,,0.17171716690063477,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/lr5e-05_linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_vary/run_1,100.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,2,32.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/lr5e-05_linear_adamw_wd1e-03_2x512_mem32_bs64_bptt--1_vary/run_1,50.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_4,5000.0,0.9519094824790955,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,64,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_5,9800.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,16,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_4,5000.0,0.9487704634666443,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,16,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_5,5000.0,0.9487704634666443,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,16,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_4,5000.0,0.8650000095367432,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,16,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_5,5000.0,0.8659999966621399,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,8,linear,6,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_from_cpt_4-6/run_5,5000.0,0.8299999833106995,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,8,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_5,5000.0,0.8019999861717224,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,4,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_5,5000.0,0.7369999885559082,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,2,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_from_cpt_16-32/run_5,5000.0,0.6899999976158142,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,1,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_from_cpt_32-64/run_5,750.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,3e-05,1,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_from_cpt_32-64/run_5,2850.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_16x512/run_5,,0.9816124439239502,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_4x512/run_5,,0.9646393060684204,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_32x512/run_5,,0.9717114567756653,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_6x512/run_5,,0.9717114567756653,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_16x512/run_5,,0.9516957998275757,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_8x512/run_5,,0.9773691892623901,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_4x512/run_5,,0.9393628239631653,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_32x512/run_5,,0.9496402740478516,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_6x512/run_5,,0.9527235627174377,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_16x512/run_5,,0.8888888955116272,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_8x512/run_5,,0.9506680369377136,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_32x512/run_5,,0.8968968987464905,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_4x512/run_5,,0.8628628849983215,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_16x512/run_5,,0.8258258104324341,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_6x512/run_5,,0.879879891872406,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_32x512/run_5,,0.8278278112411499,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_8x512/run_5,,0.8748748898506165,-1,False
