from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_exact_match
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_7-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,2,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_iters3000_regular/run_1,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,1021952,2048,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1021952-512-{2048}seg_mem10_bs32_iters3000_regular_10-2048seg_eval/run_2,False,,False,,,91.08341217041016
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_5-3seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_5-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,7485,15,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs32_iters3000_regular_7-15seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,7485,15,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs32_iters3000_regular_7-15seg_eval/run_1,False,,False,,0.0,99.95206451416016
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_2-10seg_eval/run_2,False,,False,,,26.558006286621094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_2-10seg_eval/run_1,False,,False,,,28.66730499267578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_7-4seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_7-4seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_sum_loss/run_3,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_sum_loss/run_2,True,,False,,3000.0,99.95211029052734
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_sum_loss/run_1,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,4491,9,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs32_iters3000_regular_7-9seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,4491,9,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs32_iters3000_regular_7-9seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,171,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular/run_3,False,,False,,3000.0,18.486589431762695
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,171,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular/run_2,False,,False,,3000.0,20.01915740966797
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,171,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular/run_1,False,,False,,3000.0,19.44444465637207
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,171,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular/run_4,False,,False,,3000.0,19.971263885498047
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_iters3000_regular_8-7seg_eval/run_3,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_iters3000_regular_8-7seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_6-18seg_eval/run_2,False,,False,,,99.95206451416016
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_6-18seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_6-17seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_6-17seg_eval/run_1,False,,False,,,99.90412139892578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_iters3000_regular_8-10seg_eval/run_3,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_iters3000_regular_8-10seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,2,4,linear,499,3,122,50.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem50_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,98.22796630859375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_2-3seg_eval/run_2,False,,False,,,99.61649322509766
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_2-3seg_eval/run_1,False,,False,,,99.52061462402344
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5489,11,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs32_iters3000_regular_2-11seg_eval/run_2,False,,False,,,24.304889678955078
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5489,11,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs32_iters3000_regular_2-11seg_eval/run_1,False,,False,,,23.202301025390625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_2-5seg_eval/run_2,False,,False,,,76.36624908447266
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_2-5seg_eval/run_1,False,,False,,,75.79098510742188
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs32_iters3000_regular_6-7seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs32_iters3000_regular_6-7seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs32_iters3000_regular_1-13seg_eval/run_2,False,,False,,,16.826461791992188
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs32_iters3000_regular_1-13seg_eval/run_1,False,,False,,,16.3950138092041
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_1-10seg_eval/run_2,False,,False,,,18.120805740356445
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_1-10seg_eval/run_1,False,,False,,,17.06615447998047
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_iters3000_regular_4-6seg_eval/run_2,False,,False,,,97.89070129394531
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_iters3000_regular_4-6seg_eval/run_1,False,,False,,,97.55513000488281
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_sum_loss/run_3,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_sum_loss/run_2,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_sum_loss/run_1,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,63872,128,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_63872-512-{128}seg_mem10_bs32_iters3000_regular_10-128seg_eval/run_2,False,,False,,,96.59635925292969
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_1-5seg_eval/run_2,False,,False,,,16.874401092529297
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_1-5seg_eval/run_1,False,,False,,,16.3950138092041
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_1-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_1-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_1-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_5-1seg_eval/run_1,False,,False,,0.0,99.23297882080078
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_5-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_1-17seg_eval/run_2,False,,False,,,17.257909774780273
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_1-17seg_eval/run_1,False,,False,,,15.532118797302246
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_5-10seg_eval/run_2,False,,False,,,86.14573669433594
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_5-10seg_eval/run_1,False,,False,,,86.76893615722656
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,1,linear,255488,512,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs32_iters3000_regular_7-512seg_eval/run_1,False,,False,,,93.19271087646484
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5988,12,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs32_iters3000_regular_4-12seg_eval/run_2,False,,False,,,75.07190704345703
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5988,12,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs32_iters3000_regular_4-12seg_eval/run_1,False,,False,,,75.50335693359375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3992,8,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs32_iters3000_regular_6-8seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3992,8,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs32_iters3000_regular_6-8seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_iters3000_regular_9-13seg_eval/run_3,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_iters3000_regular_9-13seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_from_cpt_3-4/run_1,False,,False,,180.0,47.46168518066406
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4491,9,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_iters3000_regular_9-9seg_eval/run_3,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4491,9,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_iters3000_regular_9-9seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_3-1seg_eval/run_1,False,,False,,0.0,99.90412139892578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_3-1seg_eval/run_1,False,,False,,0.0,100.0
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,4,129,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,18.582374572753906
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,4,129,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,18.390804290771484
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_mem_from_sep/run_2,False,,False,,3000.0,18.342912673950195
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_mem_from_sep/run_1,False,,False,,3000.0,17.48084259033203
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,254,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_3,False,all,True,,3000.0,20.067049026489258
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,254,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_2,False,all,True,,3000.0,18.486589431762695
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,254,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_1,False,all,True,,3000.0,17.672412872314453
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_3,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_2,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_1,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_4,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_3,False,all,True,,3000.0,18.67816162109375
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_2,False,all,True,,3000.0,18.390804290771484
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_4,False,all,True,,3000.0,19.109195709228516
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_3,False,,False,,3000.0,18.295019149780273
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_2,False,,False,,3000.0,17.863985061645508
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_1,False,,False,,3000.0,18.390804290771484
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_4,False,,False,,3000.0,17.911876678466797
